Cohort ID,Likelihood Weights,Mortality Prob
0,4.315634503250892e-05,0.1334044009405148
1,1.5715119376194023e-12,0.19406489868843163
2,2.3768320183881457e-47,0.05002287496346898
3,0.007223074209401341,0.11046651452636796
4,0.0011868775574705283,0.07935117816342262
5,3.7670790114918133e-13,0.06846771895375957
6,0.002875317982837985,0.08725204227553418
7,0.0009555289375092875,0.11911214540860955
8,0.0002386200647069138,0.129353494846134
9,1.1867738907818784e-08,0.1577633468006714
10,1.7706813522911948e-05,0.13383890288065897
11,1.4681872267438954e-10,0.1870439000793519
12,0.004111190586944026,0.09089044994630349
13,1.5146405309078886e-15,0.2256234872781891
14,2.6815311941237495e-22,0.055477518639585235
15,5.367438904766527e-12,0.18409350203568048
16,6.414018701910502e-05,0.1334609604734254
17,6.037436814100874e-08,0.16173796568915033
18,0.0006877336684325134,0.07807738771904676
19,0.0214754703700454,0.08962029781697577
20,2.021689484157558e-12,0.21014891373510736
21,2.3683751745819463e-16,0.24365231514387953
22,0.0029700134390563708,0.11268483563184857
23,7.321197379271868e-13,0.1884645231338628
24,2.366567988028035e-14,0.22527783045920768
25,7.05000838298552e-16,0.22892133270076948
26,6.582414617328593e-11,0.0670088422739556
27,1.5423956096823315e-19,0.05781095664657648
28,1.5696162325546603e-05,0.08396608391291378
29,7.509607823227686e-15,0.22562850068588264
30,3.7642711756707186e-08,0.06966936676661002
31,0.00010541076332453391,0.13422152500101042
32,1.6945602963139726e-14,0.24157790603010038
33,2.931911828824879e-07,0.15663305699460342
34,6.474403180436609e-11,0.18837542279009467
35,0.00397071372711685,0.1131031262012126
36,1.3954052589517188e-11,0.18730018553631672
37,5.459482421506721e-14,0.21692513437947458
38,1.6548011372778738e-34,0.05365765546883836
39,4.345345547001093e-12,0.20002886298899353
40,7.011233300291047e-17,0.24777221778129893
41,6.67937091096859e-13,0.1996331308759679
42,0.021527410584108137,0.10608879841288105
43,1.2804304289942434e-11,0.20785586569029774
44,5.307255680865537e-07,0.07064520131552841
45,1.3209677304128217e-05,0.13957870523518104
46,2.5256813722470192e-15,0.2317191006186191
47,0.006761177032073848,0.1087228296747359
48,0.013099376470100961,0.10755506771726975
49,0.00022924755333031302,0.07600571442365554
50,2.112353688146117e-24,0.05387339157405942
51,1.9316196287510448e-11,0.18576710658797818
52,0.007400916788692369,0.09232562320001181
53,0.02173039614705973,0.10310933187444525
54,1.0516954931717036e-06,0.14831463185606766
55,5.672439261997772e-15,0.06067250902341608
56,1.3253022560774747e-09,0.16482352109840262
57,0.00030473245867508863,0.07934571498116204
58,8.30424771780142e-09,0.16786110738065685
59,1.998589939235722e-11,0.18995167200418622
60,6.454481684606211e-08,0.07046688576556517
61,0.00026881995643169817,0.13281119756391369
62,2.881679685755054e-10,0.18888003154554905
63,0.00015727793171463653,0.13283585390538055
64,1.5789735424797133e-19,0.05999069178921743
65,4.3708044172545234e-08,0.15717928118310232
66,3.3322329520375913e-12,0.1827589290439578
67,1.6146212799003226e-07,0.15297782241166172
68,5.3405111015592115e-15,0.2389189511981627
69,4.194422768335076e-09,0.1673110081003986
70,1.2586456885191748e-15,0.2306803830575767
71,4.0411331310749224e-05,0.07749494082924752
72,3.248507572448931e-05,0.07785526945015171
73,6.20588970591401e-13,0.21147825774190476
74,0.00017521030880565813,0.12953536739710672
75,0.0010906958888161214,0.08307083942338656
76,3.687648395746089e-16,0.23550171607920678
77,0.0025054291919251012,0.11955317194910131
78,6.474403180436609e-11,0.2001624206272311
79,2.3753571953947625e-12,0.19519959707009032
80,5.6724392619978104e-15,0.22666121824116198
81,1.715224265079323e-09,0.17473444141112177
82,7.892720002419633e-11,0.20018848680546747
83,0.00019337140464717201,0.11977966839556851
84,0.021705445986375728,0.10398557835300522
85,6.353192561711477e-16,0.22917724363921338
86,2.5268329133533178e-05,0.13561823797425898
87,2.632428384377883e-16,0.2429680094296771
88,5.765233129939714e-11,0.18268829956368965
89,9.177103547408328e-10,0.17433914404182438
90,3.506270208039814e-05,0.07294919459067505
91,1.1489219465645522e-16,0.23989785174141426
92,8.596666750404241e-07,0.1399824266959881
93,4.383337180328552e-09,0.16567792287742636
94,3.711845478972516e-05,0.13162736055225624
95,0.021235987772596592,0.09740539604860554
96,7.661221752767124e-15,0.23067590411245076
97,2.3522223689718414e-09,0.16473589733445718
98,2.1652091751304108e-35,0.0505740654062318
99,3.8632619220008174e-11,0.17342898272414478
100,0.006399344308127476,0.11532898035441924
101,8.546239286506374e-09,0.15541162045152185
102,2.366567988028035e-14,0.22718841986215493
103,0.004381438933430816,0.12145395200049997
104,5.376740443627449e-16,0.23170703018395983
105,1.4519308807703258e-09,0.17467202315836056
106,1.6190106820994655e-31,0.05316424856931126
107,5.606029731327814e-16,0.23588744674875228
108,3.70622973750364e-12,0.1881793835033848
109,9.076207158360052e-17,0.2494645700902961
110,0.00029769173364064253,0.08446810166906571
111,7.342579944826415e-05,0.07742714992577555
112,1.6783174326711671e-15,0.2365190926074327
113,2.461810028999904e-12,0.18936363229798003
114,1.7599995872062196e-16,0.0632000345444125
115,1.5715119376194023e-12,0.20109261052049326
116,1.197984415984244e-12,0.2007752376922493
117,1.338852247061902e-15,0.23460490710929666
118,2.1965749556425865e-10,0.19230495172569434
119,9.899793974242007e-06,0.07485419239443294
120,4.238318812113372e-21,0.05397602676795912
121,8.223917345714746e-29,0.05524219737554386
122,7.442627067053986e-26,0.05566129760415892
123,0.022681393683201403,0.09924221352060919
124,1.7282803830928677e-14,0.22200558973657764
125,1.3481279238913173e-08,0.1577662128683306
126,4.31946873551098e-09,0.1605643957371532
127,1.8593590847488524e-15,0.21840617847192118
128,8.694641102827059e-05,0.07483466302398223
129,0.0025194773554211773,0.10583673580222791
130,4.676618133469293e-08,0.16715185429165758
131,5.52898712450394e-17,0.2439191496639349
132,3.42139648359439e-08,0.162206043851142
133,2.095963000691716e-35,0.053729457874588604
134,1.3932997579736324e-13,0.2101265345361233
135,0.02115411184819199,0.09659485476820409
136,7.057526828296025e-13,0.21142103912375582
137,0.00028404130409736644,0.12757212881283436
138,7.717266519363276e-14,0.22270837091188572
139,7.885599889286928e-12,0.1994243285474369
140,3.855976345288707e-07,0.1612480467980838
141,4.122677486321955e-06,0.07729104513213701
142,9.80809410626366e-13,0.061983537902442334
143,1.183602499604505e-07,0.07426869114814748
144,2.366567988028018e-14,0.05891037570895235
145,1.3771038170716724e-06,0.07149882582121858
146,0.011459130860147484,0.09514186772157095
147,3.3918949116214603e-12,0.19259779607653532
148,1.3662725124040754e-09,0.1619433964108285
149,3.8423357900198195e-38,0.05251119603182317
150,3.5654168473435344e-14,0.06439485593789736
151,1.3115734399345416e-15,0.2434552660000544
152,2.3047040308576965e-10,0.16362009238398845
153,0.019750088378344882,0.0906586469321981
154,0.02284850360924716,0.10046514891406469
155,1.2370781497258404e-11,0.1987651708150186
156,0.007400916788692369,0.08908589622186376
157,2.8557430752651437e-09,0.16627178545465154
158,4.171306610553188e-17,0.24400399781766247
159,1.4240809570112069e-15,0.21936576029800708
160,0.012086230373069417,0.09796955182951723
161,1.6566509864754838e-07,0.148753942853746
162,5.8703322621063266e-09,0.17399114367627594
163,1.1409863956053991e-14,0.21579617991003575
164,8.416718437822147e-08,0.08135827892921685
165,2.0665500169664054e-31,0.053715240435481905
166,1.5736141849693857e-07,0.06400442874384447
167,3.233400301709888e-06,0.14726902218740637
168,8.30424771780142e-09,0.17126589233066608
169,3.1686079835185517e-09,0.16377028741729627
170,0.0021487098749551478,0.11347248186443215
171,4.0958027114174673e-16,0.24772323088248976
172,6.428612952360502e-10,0.16594904384915937
173,3.1564475664632436e-05,0.12602823452471007
174,3.921134616322665e-08,0.16018964382357936
175,3.5143694226765843e-12,0.19906688618130042
176,3.9949287360507965e-11,0.18384657869063692
177,0.02334615337990833,0.10298391153256188
178,1.566023173654726e-14,0.06326696688568832
179,0.0005675833794867708,0.12401683958282127
180,1.4519308807703258e-09,0.17594350140431292
181,0.014163933543458603,0.09203480198296793
182,7.717266519363276e-14,0.20055111074776277
183,1.3108090476420351e-14,0.06330729627082299
184,0.020434267368892353,0.10206301971570819
185,2.275137783134385e-13,0.21095091274866912
186,0.001445009277190038,0.08868685652466556
187,3.713763394699743e-10,0.17789217617598801
188,3.8158755319126005e-08,0.15493406182474673
189,4.742832040391856e-16,0.23496159407987016
190,0.016739916874638668,0.1026593540974222
191,4.057530779220876e-13,0.06319221813680476
192,4.662871887134308e-12,0.19701319265773393
193,5.161361227073219e-13,0.20443560590864934
194,1.6945602963139726e-14,0.2315631705007048
195,6.028322157198242e-17,0.2363944138393675
196,1.9933206384671727e-30,0.0527903145951194
197,0.021629866365771334,0.09687241722428411
198,8.068884230653023e-09,0.17335567140033153
199,4.262884297308795e-17,0.2398032641375233
200,1.7978026399612326e-16,0.24003522384941595
201,8.424403880136787e-09,0.16133063763903127
202,4.278894451773604e-15,0.23312126995325494
203,1.0778249158708857e-10,0.1783132417892675
204,0.0002503169015549043,0.12800154282824927
205,6.215464832894809e-07,0.14719813341938195
206,6.13530289224363e-10,0.17086209658399465
207,7.294821712150025e-09,0.15990958430171254
208,1.338852247061902e-15,0.23523628534129076
209,9.474301281839719e-17,0.23374668712672125
210,1.3209677304128217e-05,0.128975122584711
211,7.82189318549713e-16,0.2426525056881424
212,0.005170403740833234,0.08479113333609287
213,1.8064364872256278e-05,0.07526590388792748
214,0.000555428787033519,0.07701583160934627
215,1.0645455494311383e-05,0.15113243313537933
216,1.906009366459906e-28,0.0543049610548396
217,2.6886157219876677e-16,0.2395940422435362
218,1.07427294226154e-12,0.21542309423414652
219,7.468425044007079e-27,0.05300379614842448
220,0.0017266277917137127,0.08523925111501104
221,0.008615937251814105,0.1164127148733674
222,1.0150830369869455e-06,0.07619936896218338
223,6.128638562994037e-14,0.2118981384253164
224,0.0005279423970427718,0.1189473305366587
225,1.8978070643583422e-15,0.23802149646667342
226,3.4121461806063606e-09,0.16640283598941602
227,4.006090793231707e-14,0.22576639688236882
228,6.2712572239497545e-15,0.2189468890784444
229,1.6783174326711671e-15,0.23107846374172986
230,1.1326072216007049e-05,0.1419760531633614
231,1.0441446625986905e-08,0.15926936320407464
232,3.069368349546663e-13,0.2097207182304079
233,0.00696102861490067,0.10714377034682952
234,1.080297110632756e-07,0.14805070452398555
235,5.765233129939714e-11,0.16982206152917567
236,2.0665500169664054e-31,0.05310665511016715
237,2.423659767054768e-09,0.16869628163932743
238,9.10755372553742e-06,0.13673526979789166
239,3.307034686589889e-13,0.2114721057769683
240,0.0038725150406359013,0.1130489606190746
241,1.2329753950171214e-15,0.22857774170503026
242,1.329204200922544e-08,0.1655714430569071
243,0.010592570550422686,0.08680204032549302
244,1.1764386480126937e-12,0.2075858467651009
245,2.8135663567144483e-09,0.1724062354089868
246,7.198137067798616e-16,0.06078185441475059
247,1.824564901751433e-05,0.13403873600022645
248,1.3320164101522578e-10,0.1858137673130859
249,7.985962866805741e-16,0.2337203555955052
250,1.0137689394697028e-43,0.05008040497827149
251,2.0857571347412825e-16,0.24535182980621195
252,0.00038076351544164715,0.1253160629491549
253,9.928274647796809e-15,0.24475670767166452
254,2.0272338276005493e-10,0.17094322019481062
255,3.697710607759964e-13,0.21576916159613863
256,1.3253022560774747e-09,0.16494230094162046
257,5.149035642738588e-09,0.17561523966147008
258,0.013897034809294528,0.10711525633913879
259,2.4971973924543646e-09,0.1673666681312166
260,1.5715119376194023e-12,0.20000435274053202
261,2.189722948030016e-15,0.22166276728580847
262,4.793623544642902e-13,0.20101643769353605
263,7.321197379271868e-13,0.1896114496894606
264,2.9121935336895662e-15,0.22289588601091997
265,0.006789513452943879,0.1145361993673493
266,6.474403180436609e-11,0.18415775815751745
267,8.394051810962776e-07,0.14017478728266985
268,0.0017794054183339117,0.12642055040630346
269,8.028187182044338e-05,0.13216226998443714
270,0.0003721908264535587,0.1302959166939081
271,0.0031832928332088165,0.11347678919165538
272,3.215928354066617e-09,0.1743838735840603
273,2.6272107869838172e-05,0.13604945416425288
274,1.0239458897166048e-15,0.24476041558545047
275,6.263537894447814e-11,0.18556017828686222
276,0.007047743727987387,0.08971397768542218
277,4.315634503250892e-05,0.13534020186960655
278,0.0006454574279979034,0.11866924795488461
279,3.946759648902873e-15,0.2095277607917133
280,2.059572419896758e-15,0.22599965771268637
281,3.223312524233536e-15,0.23076839116527442
282,4.786177899374933e-09,0.18254396247505245
283,0.022794087939165895,0.10404165240595156
284,0.023840074832230957,0.10047334030091795
285,2.3206521453428963e-14,0.22097958853948046
286,4.25394681814397e-08,0.15554292926174934
287,5.257530500736176e-13,0.2104322168009196
288,1.0538107207527513e-09,0.16449770343832126
289,1.5316420557573913e-13,0.19662850505750223
290,2.618516456501592e-07,0.15380232549281117
291,7.285834886000394e-14,0.2041767821003776
292,5.07439786034887e-09,0.1637715981409431
293,4.001716584244261e-07,0.14314197571839618
294,0.005789300391047277,0.11853778159065637
295,4.801150759309414e-11,0.06364186968334083
296,0.0004907292468477567,0.12558483586561997
297,1.502936970910851e-13,0.06592521553965047
298,1.593325808940463e-17,0.246563422746089
299,0.008910171225715562,0.08632257026615275
300,3.779454454661663e-14,0.21237173954410798
301,1.0127735553314097e-14,0.22499232899117966
302,3.655538047160242e-10,0.18768265047718868
303,2.5994550080607518e-08,0.16389888254907514
304,0.0009491594983199351,0.08219428736312176
305,4.598970222680309e-06,0.14337600455266125
306,0.002561989523375219,0.119034410231043
307,0.023278591799879542,0.09500799156281692
308,1.1212017574901326e-08,0.16850237375315935
309,0.0031664883660883483,0.11245396754038339
310,3.845867868887935e-16,0.23326111069367017
311,1.5660231736547313e-14,0.23192710499031144
312,0.009821356647610099,0.10142365875643924
313,2.415866835801524e-06,0.07217826014880585
314,0.007794722728437222,0.08859254640382258
315,6.628935291700226e-08,0.14991683413577722
316,4.4911355662515174e-11,0.19571713359491927
317,0.008518970002600788,0.0916388876817583
318,0.02220307657445275,0.09960671167544616
319,1.2672329993369e-13,0.22033437498727343
320,5.6456551100027995e-05,0.13316974365350548
321,4.929823044946216e-10,0.17333701343104724
